From,To,Year,Population Change,Origin Population,Origin Housing Units,Destination Population,Destination Housing Units
Delaware,Alaska,2018,0.0,967171.0,438659.0,737438.0,318352.0
Florida,Alaska,2018,1172.0,21299325.0,9547762.0,737438.0,318352.0
Georgia,Alaska,2018,565.0,10519475.0,4326266.0,737438.0,318352.0
Hawaii,Alaska,2018,1029.0,1420491.0,546261.0,737438.0,318352.0
Idaho,Alaska,2018,497.0,1754208.0,735703.0,737438.0,318352.0
Illinois,Alaska,2018,1024.0,12741080.0,5376176.0,737438.0,318352.0
Indiana,Alaska,2018,165.0,6691878.0,2903576.0,737438.0,318352.0
Iowa,Alaska,2018,26.0,3156145.0,1409568.0,737438.0,318352.0
Kansas,Alaska,2018,800.0,2911510.0,1280553.0,737438.0,318352.0
Kentucky,Alaska,2018,162.0,4468402.0,1995187.0,737438.0,318352.0
Louisiana,Alaska,2018,83.0,4659978.0,2076136.0,737438.0,318352.0
Maine,Alaska,2018,16.0,1338404.0,746592.0,737438.0,318352.0
Maryland,Alaska,2018,548.0,6042718.0,2458779.0,737438.0,318352.0
Massachusetts,Alaska,2018,170.0,6902149.0,2915043.0,737438.0,318352.0
Michigan,Alaska,2018,791.0,9995915.0,4614552.0,737438.0,318352.0
Minnesota,Alaska,2018,586.0,5611179.0,2455637.0,737438.0,318352.0
Mississippi,Alaska,2018,330.0,2986530.0,1332631.0,737438.0,318352.0
Missouri,Alaska,2018,938.0,6126452.0,2806296.0,737438.0,318352.0
Montana,Alaska,2018,534.0,1062305.0,515161.0,737438.0,318352.0
Nebraska,Alaska,2018,413.0,1929268.0,845011.0,737438.0,318352.0
Nevada,Alaska,2018,2013.0,3034392.0,1268717.0,737438.0,318352.0
New Hampshire,Alaska,2018,0.0,1356458.0,638112.0,737438.0,318352.0
New Jersey,Alaska,2018,335.0,8908520.0,3628198.0,737438.0,318352.0
New Mexico,Alaska,2018,489.0,2095428.0,943232.0,737438.0,318352.0
New York,Alaska,2018,380.0,19542209.0,8363847.0,737438.0,318352.0
North Carolina,Alaska,2018,1676.0,10383620.0,4684962.0,737438.0,318352.0
North Dakota,Alaska,2018,210.0,760077.0,377661.0,737438.0,318352.0
Ohio,Alaska,2018,176.0,11689442.0,5217617.0,737438.0,318352.0
Oklahoma,Alaska,2018,184.0,3943079.0,1743073.0,737438.0,318352.0
Oregon,Alaska,2018,1896.0,4190713.0,1788743.0,737438.0,318352.0
Pennsylvania,Alaska,2018,111.0,12807060.0,5713136.0,737438.0,318352.0
Rhode Island,Alaska,2018,38.0,1057315.0,469153.0,737438.0,318352.0
South Carolina,Alaska,2018,389.0,5084127.0,2318291.0,737438.0,318352.0
South Dakota,Alaska,2018,175.0,882235.0,397506.0,737438.0,318352.0
Tennessee,Alaska,2018,171.0,6770010.0,2992412.0,737438.0,318352.0
Texas,Alaska,2018,2322.0,28701845.0,11101498.0,737438.0,318352.0
Utah,Alaska,2018,410.0,3161105.0,1108739.0,737438.0,318352.0
Vermont,Alaska,2018,5.0,626299.0,337133.0,737438.0,318352.0
Virginia,Alaska,2018,654.0,8517685.0,3538985.0,737438.0,318352.0
Washington,Alaska,2018,2558.0,7535591.0,3148084.0,737438.0,318352.0
West Virginia,Alaska,2018,0.0,1805832.0,893742.0,737438.0,318352.0
Wisconsin,Alaska,2018,340.0,5813568.0,2710718.0,737438.0,318352.0
Wyoming,Alaska,2018,192.0,577737.0,278615.0,737438.0,318352.0
Alabama,Arizona,2018,2801.0,4887871.0,2274711.0,7171646.0,3035902.0
Alaska,Arizona,2018,2743.0,737438.0,318352.0,7171646.0,3035902.0
Arkansas,Arizona,2018,1487.0,3013825.0,1380521.0,7171646.0,3035902.0
California,Arizona,2018,68516.0,39557045.0,14277867.0,7171646.0,3035902.0
Colorado,Arizona,2018,11517.0,5695564.0,2424128.0,7171646.0,3035902.0
Connecticut,Arizona,2018,503.0,3572665.0,1521123.0,7171646.0,3035902.0
Delaware,Arizona,2018,49.0,967171.0,438659.0,7171646.0,3035902.0
Florida,Arizona,2018,6701.0,21299325.0,9547762.0,7171646.0,3035902.0
Georgia,Arizona,2018,3149.0,10519475.0,4326266.0,7171646.0,3035902.0
Hawaii,Arizona,2018,591.0,1420491.0,546261.0,7171646.0,3035902.0
Idaho,Arizona,2018,2733.0,1754208.0,735703.0,7171646.0,3035902.0
Illinois,Arizona,2018,13247.0,12741080.0,5376176.0,7171646.0,3035902.0
Indiana,Arizona,2018,2555.0,6691878.0,2903576.0,7171646.0,3035902.0
Iowa,Arizona,2018,3049.0,3156145.0,1409568.0,7171646.0,3035902.0
Kansas,Arizona,2018,3802.0,2911510.0,1280553.0,7171646.0,3035902.0
Kentucky,Arizona,2018,1265.0,4468402.0,1995187.0,7171646.0,3035902.0
Louisiana,Arizona,2018,1416.0,4659978.0,2076136.0,7171646.0,3035902.0
Maine,Arizona,2018,353.0,1338404.0,746592.0,7171646.0,3035902.0
Maryland,Arizona,2018,2955.0,6042718.0,2458779.0,7171646.0,3035902.0
Massachusetts,Arizona,2018,1299.0,6902149.0,2915043.0,7171646.0,3035902.0
Michigan,Arizona,2018,4477.0,9995915.0,4614552.0,7171646.0,3035902.0
Minnesota,Arizona,2018,6206.0,5611179.0,2455637.0,7171646.0,3035902.0
Mississippi,Arizona,2018,1780.0,2986530.0,1332631.0,7171646.0,3035902.0
Missouri,Arizona,2018,4476.0,6126452.0,2806296.0,7171646.0,3035902.0
Montana,Arizona,2018,1419.0,1062305.0,515161.0,7171646.0,3035902.0
Nebraska,Arizona,2018,1663.0,1929268.0,845011.0,7171646.0,3035902.0
Nevada,Arizona,2018,8057.0,3034392.0,1268717.0,7171646.0,3035902.0
New Hampshire,Arizona,2018,1500.0,1356458.0,638112.0,7171646.0,3035902.0
New Jersey,Arizona,2018,4084.0,8908520.0,3628198.0,7171646.0,3035902.0
New Mexico,Arizona,2018,6866.0,2095428.0,943232.0,7171646.0,3035902.0
New York,Arizona,2018,5281.0,19542209.0,8363847.0,7171646.0,3035902.0
North Carolina,Arizona,2018,6587.0,10383620.0,4684962.0,7171646.0,3035902.0
North Dakota,Arizona,2018,2169.0,760077.0,377661.0,7171646.0,3035902.0
Ohio,Arizona,2018,6322.0,11689442.0,5217617.0,7171646.0,3035902.0
Oklahoma,Arizona,2018,2530.0,3943079.0,1743073.0,7171646.0,3035902.0
Oregon,Arizona,2018,13697.0,4190713.0,1788743.0,7171646.0,3035902.0
Pennsylvania,Arizona,2018,3692.0,12807060.0,5713136.0,7171646.0,3035902.0
Rhode Island,Arizona,2018,323.0,1057315.0,469153.0,7171646.0,3035902.0
South Carolina,Arizona,2018,2252.0,5084127.0,2318291.0,7171646.0,3035902.0
South Dakota,Arizona,2018,913.0,882235.0,397506.0,7171646.0,3035902.0
Tennessee,Arizona,2018,1291.0,6770010.0,2992412.0,7171646.0,3035902.0
Texas,Arizona,2018,20245.0,28701845.0,11101498.0,7171646.0,3035902.0
Utah,Arizona,2018,5828.0,3161105.0,1108739.0,7171646.0,3035902.0
Vermont,Arizona,2018,37.0,626299.0,337133.0,7171646.0,3035902.0
Virginia,Arizona,2018,4956.0,8517685.0,3538985.0,7171646.0,3035902.0
Washington,Arizona,2018,17560.0,7535591.0,3148084.0,7171646.0,3035902.0
West Virginia,Arizona,2018,29.0,1805832.0,893742.0,7171646.0,3035902.0
Wisconsin,Arizona,2018,7788.0,5813568.0,2710718.0,7171646.0,3035902.0
Wyoming,Arizona,2018,929.0,577737.0,278615.0,7171646.0,3035902.0
Alabama,Arkansas,2018,438.0,4887871.0,2274711.0,3013825.0,1380521.0
Alaska,Arkansas,2018,413.0,737438.0,318352.0,3013825.0,1380521.0
Arizona,Arkansas,2018,602.0,7171646.0,3035902.0,3013825.0,1380521.0
California,Arkansas,2018,3728.0,39557045.0,14277867.0,3013825.0,1380521.0
Colorado,Arkansas,2018,3255.0,5695564.0,2424128.0,3013825.0,1380521.0
Connecticut,Arkansas,2018,159.0,3572665.0,1521123.0,3013825.0,1380521.0
Delaware,Arkansas,2018,126.0,967171.0,438659.0,3013825.0,1380521.0
Florida,Arkansas,2018,3966.0,21299325.0,9547762.0,3013825.0,1380521.0
Georgia,Arkansas,2018,929.0,10519475.0,4326266.0,3013825.0,1380521.0
Hawaii,Arkansas,2018,468.0,1420491.0,546261.0,3013825.0,1380521.0
Idaho,Arkansas,2018,0.0,1754208.0,735703.0,3013825.0,1380521.0
Illinois,Arkansas,2018,3359.0,12741080.0,5376176.0,3013825.0,1380521.0
Indiana,Arkansas,2018,1241.0,6691878.0,2903576.0,3013825.0,1380521.0
Iowa,Arkansas,2018,119.0,3156145.0,1409568.0,3013825.0,1380521.0
Kansas,Arkansas,2018,1072.0,2911510.0,1280553.0,3013825.0,1380521.0
Kentucky,Arkansas,2018,831.0,4468402.0,1995187.0,3013825.0,1380521.0
Louisiana,Arkansas,2018,2311.0,4659978.0,2076136.0,3013825.0,1380521.0
Maine,Arkansas,2018,27.0,1338404.0,746592.0,3013825.0,1380521.0
Maryland,Arkansas,2018,470.0,6042718.0,2458779.0,3013825.0,1380521.0
Massachusetts,Arkansas,2018,139.0,6902149.0,2915043.0,3013825.0,1380521.0
Michigan,Arkansas,2018,584.0,9995915.0,4614552.0,3013825.0,1380521.0
Minnesota,Arkansas,2018,196.0,5611179.0,2455637.0,3013825.0,1380521.0
Mississippi,Arkansas,2018,2568.0,2986530.0,1332631.0,3013825.0,1380521.0
Missouri,Arkansas,2018,9400.0,6126452.0,2806296.0,3013825.0,1380521.0
Montana,Arkansas,2018,76.0,1062305.0,515161.0,3013825.0,1380521.0
Nebraska,Arkansas,2018,76.0,1929268.0,845011.0,3013825.0,1380521.0
Nevada,Arkansas,2018,84.0,3034392.0,1268717.0,3013825.0,1380521.0
New Hampshire,Arkansas,2018,156.0,1356458.0,638112.0,3013825.0,1380521.0
New Jersey,Arkansas,2018,277.0,8908520.0,3628198.0,3013825.0,1380521.0
New Mexico,Arkansas,2018,214.0,2095428.0,943232.0,3013825.0,1380521.0
New York,Arkansas,2018,139.0,19542209.0,8363847.0,3013825.0,1380521.0
North Carolina,Arkansas,2018,638.0,10383620.0,4684962.0,3013825.0,1380521.0
North Dakota,Arkansas,2018,225.0,760077.0,377661.0,3013825.0,1380521.0
Ohio,Arkansas,2018,857.0,11689442.0,5217617.0,3013825.0,1380521.0
Oklahoma,Arkansas,2018,8490.0,3943079.0,1743073.0,3013825.0,1380521.0
Oregon,Arkansas,2018,254.0,4190713.0,1788743.0,3013825.0,1380521.0
Pennsylvania,Arkansas,2018,860.0,12807060.0,5713136.0,3013825.0,1380521.0
Rhode Island,Arkansas,2018,0.0,1057315.0,469153.0,3013825.0,1380521.0
South Carolina,Arkansas,2018,121.0,5084127.0,2318291.0,3013825.0,1380521.0
South Dakota,Arkansas,2018,146.0,882235.0,397506.0,3013825.0,1380521.0
Tennessee,Arkansas,2018,5492.0,6770010.0,2992412.0,3013825.0,1380521.0
Texas,Arkansas,2018,15531.0,28701845.0,11101498.0,3013825.0,1380521.0
Utah,Arkansas,2018,712.0,3161105.0,1108739.0,3013825.0,1380521.0
Vermont,Arkansas,2018,0.0,626299.0,337133.0,3013825.0,1380521.0
Virginia,Arkansas,2018,900.0,8517685.0,3538985.0,3013825.0,1380521.0
Washington,Arkansas,2018,1328.0,7535591.0,3148084.0,3013825.0,1380521.0
West Virginia,Arkansas,2018,72.0,1805832.0,893742.0,3013825.0,1380521.0
Wisconsin,Arkansas,2018,130.0,5813568.0,2710718.0,3013825.0,1380521.0
Wyoming,Arkansas,2018,0.0,577737.0,278615.0,3013825.0,1380521.0
Alabama,California,2018,4591.0,4887871.0,2274711.0,39557045.0,14277867.0
Alaska,California,2018,2155.0,737438.0,318352.0,39557045.0,14277867.0
Arizona,California,2018,33670.0,7171646.0,3035902.0,39557045.0,14277867.0
Arkansas,California,2018,2573.0,3013825.0,1380521.0,39557045.0,14277867.0
Colorado,California,2018,18755.0,5695564.0,2424128.0,39557045.0,14277867.0
Connecticut,California,2018,6366.0,3572665.0,1521123.0,39557045.0,14277867.0
Delaware,California,2018,1143.0,967171.0,438659.0,39557045.0,14277867.0
Florida,California,2018,22464.0,21299325.0,9547762.0,39557045.0,14277867.0
Georgia,California,2018,11753.0,10519475.0,4326266.0,39557045.0,14277867.0
Hawaii,California,2018,12848.0,1420491.0,546261.0,39557045.0,14277867.0
Idaho,California,2018,4224.0,1754208.0,735703.0,39557045.0,14277867.0
Illinois,California,2018,22165.0,12741080.0,5376176.0,39557045.0,14277867.0
Indiana,California,2018,6313.0,6691878.0,2903576.0,39557045.0,14277867.0
Iowa,California,2018,2461.0,3156145.0,1409568.0,39557045.0,14277867.0
Kansas,California,2018,4826.0,2911510.0,1280553.0,39557045.0,14277867.0
Kentucky,California,2018,2010.0,4468402.0,1995187.0,39557045.0,14277867.0
Louisiana,California,2018,4441.0,4659978.0,2076136.0,39557045.0,14277867.0
Maine,California,2018,1294.0,1338404.0,746592.0,39557045.0,14277867.0
Maryland,California,2018,11042.0,6042718.0,2458779.0,39557045.0,14277867.0
Massachusetts,California,2018,17529.0,6902149.0,2915043.0,39557045.0,14277867.0
Michigan,California,2018,10335.0,9995915.0,4614552.0,39557045.0,14277867.0
Minnesota,California,2018,6221.0,5611179.0,2455637.0,39557045.0,14277867.0
Mississippi,California,2018,2393.0,2986530.0,1332631.0,39557045.0,14277867.0
Missouri,California,2018,7981.0,6126452.0,2806296.0,39557045.0,14277867.0
Montana,California,2018,2481.0,1062305.0,515161.0,39557045.0,14277867.0
Nebraska,California,2018,3619.0,1929268.0,845011.0,39557045.0,14277867.0
Nevada,California,2018,22433.0,3034392.0,1268717.0,39557045.0,14277867.0
New Hampshire,California,2018,682.0,1356458.0,638112.0,39557045.0,14277867.0
New Jersey,California,2018,11666.0,8908520.0,3628198.0,39557045.0,14277867.0
New Mexico,California,2018,3822.0,2095428.0,943232.0,39557045.0,14277867.0
New York,California,2018,34848.0,19542209.0,8363847.0,39557045.0,14277867.0
North Carolina,California,2018,11400.0,10383620.0,4684962.0,39557045.0,14277867.0
North Dakota,California,2018,1909.0,760077.0,377661.0,39557045.0,14277867.0
Ohio,California,2018,13999.0,11689442.0,5217617.0,39557045.0,14277867.0
Oklahoma,California,2018,4901.0,3943079.0,1743073.0,39557045.0,14277867.0
Oregon,California,2018,24050.0,4190713.0,1788743.0,39557045.0,14277867.0
Pennsylvania,California,2018,11848.0,12807060.0,5713136.0,39557045.0,14277867.0
Rhode Island,California,2018,1738.0,1057315.0,469153.0,39557045.0,14277867.0
South Carolina,California,2018,4896.0,5084127.0,2318291.0,39557045.0,14277867.0
South Dakota,California,2018,1296.0,882235.0,397506.0,39557045.0,14277867.0
Tennessee,California,2018,8060.0,6770010.0,2992412.0,39557045.0,14277867.0
Texas,California,2018,37810.0,28701845.0,11101498.0,39557045.0,14277867.0
Utah,California,2018,9440.0,3161105.0,1108739.0,39557045.0,14277867.0
Vermont,California,2018,1641.0,626299.0,337133.0,39557045.0,14277867.0
Virginia,California,2018,17725.0,8517685.0,3538985.0,39557045.0,14277867.0
Washington,California,2018,38007.0,7535591.0,3148084.0,39557045.0,14277867.0
West Virginia,California,2018,1246.0,1805832.0,893742.0,39557045.0,14277867.0
Wisconsin,California,2018,5364.0,5813568.0,2710718.0,39557045.0,14277867.0
Wyoming,California,2018,1526.0,577737.0,278615.0,39557045.0,14277867.0
Alabama,Colorado,2018,3597.0,4887871.0,2274711.0,5695564.0,2424128.0
Alaska,Colorado,2018,2102.0,737438.0,318352.0,5695564.0,2424128.0
Arizona,Colorado,2018,7987.0,7171646.0,3035902.0,5695564.0,2424128.0
Arkansas,Colorado,2018,1442.0,3013825.0,1380521.0,5695564.0,2424128.0
California,Colorado,2018,28288.0,39557045.0,14277867.0,5695564.0,2424128.0
Connecticut,Colorado,2018,1498.0,3572665.0,1521123.0,5695564.0,2424128.0
Delaware,Colorado,2018,190.0,967171.0,438659.0,5695564.0,2424128.0
Florida,Colorado,2018,14017.0,21299325.0,9547762.0,5695564.0,2424128.0
Georgia,Colorado,2018,8239.0,10519475.0,4326266.0,5695564.0,2424128.0
Hawaii,Colorado,2018,3356.0,1420491.0,546261.0,5695564.0,2424128.0
Idaho,Colorado,2018,1268.0,1754208.0,735703.0,5695564.0,2424128.0
Illinois,Colorado,2018,7783.0,12741080.0,5376176.0,5695564.0,2424128.0
Indiana,Colorado,2018,2945.0,6691878.0,2903576.0,5695564.0,2424128.0
Iowa,Colorado,2018,2385.0,3156145.0,1409568.0,5695564.0,2424128.0
Kansas,Colorado,2018,5071.0,2911510.0,1280553.0,5695564.0,2424128.0
Kentucky,Colorado,2018,2754.0,4468402.0,1995187.0,5695564.0,2424128.0
Louisiana,Colorado,2018,1216.0,4659978.0,2076136.0,5695564.0,2424128.0
Maine,Colorado,2018,912.0,1338404.0,746592.0,5695564.0,2424128.0
Maryland,Colorado,2018,3454.0,6042718.0,2458779.0,5695564.0,2424128.0
Massachusetts,Colorado,2018,3949.0,6902149.0,2915043.0,5695564.0,2424128.0
Michigan,Colorado,2018,4253.0,9995915.0,4614552.0,5695564.0,2424128.0
Minnesota,Colorado,2018,5208.0,5611179.0,2455637.0,5695564.0,2424128.0
Mississippi,Colorado,2018,597.0,2986530.0,1332631.0,5695564.0,2424128.0
Missouri,Colorado,2018,6803.0,6126452.0,2806296.0,5695564.0,2424128.0
Montana,Colorado,2018,3731.0,1062305.0,515161.0,5695564.0,2424128.0
Nebraska,Colorado,2018,6025.0,1929268.0,845011.0,5695564.0,2424128.0
Nevada,Colorado,2018,3455.0,3034392.0,1268717.0,5695564.0,2424128.0
New Hampshire,Colorado,2018,183.0,1356458.0,638112.0,5695564.0,2424128.0
New Jersey,Colorado,2018,1780.0,8908520.0,3628198.0,5695564.0,2424128.0
New Mexico,Colorado,2018,11444.0,2095428.0,943232.0,5695564.0,2424128.0
New York,Colorado,2018,6362.0,19542209.0,8363847.0,5695564.0,2424128.0
North Carolina,Colorado,2018,6336.0,10383620.0,4684962.0,5695564.0,2424128.0
North Dakota,Colorado,2018,1118.0,760077.0,377661.0,5695564.0,2424128.0
Ohio,Colorado,2018,3169.0,11689442.0,5217617.0,5695564.0,2424128.0
Oklahoma,Colorado,2018,5956.0,3943079.0,1743073.0,5695564.0,2424128.0
Oregon,Colorado,2018,2890.0,4190713.0,1788743.0,5695564.0,2424128.0
Pennsylvania,Colorado,2018,4701.0,12807060.0,5713136.0,5695564.0,2424128.0
Rhode Island,Colorado,2018,706.0,1057315.0,469153.0,5695564.0,2424128.0
South Carolina,Colorado,2018,3203.0,5084127.0,2318291.0,5695564.0,2424128.0
South Dakota,Colorado,2018,2176.0,882235.0,397506.0,5695564.0,2424128.0
Tennessee,Colorado,2018,1444.0,6770010.0,2992412.0,5695564.0,2424128.0
Texas,Colorado,2018,26930.0,28701845.0,11101498.0,5695564.0,2424128.0
Utah,Colorado,2018,4833.0,3161105.0,1108739.0,5695564.0,2424128.0
Vermont,Colorado,2018,1043.0,626299.0,337133.0,5695564.0,2424128.0
Virginia,Colorado,2018,9260.0,8517685.0,3538985.0,5695564.0,2424128.0
Washington,Colorado,2018,6686.0,7535591.0,3148084.0,5695564.0,2424128.0
West Virginia,Colorado,2018,238.0,1805832.0,893742.0,5695564.0,2424128.0
Wisconsin,Colorado,2018,3100.0,5813568.0,2710718.0,5695564.0,2424128.0
Wyoming,Colorado,2018,1951.0,577737.0,278615.0,5695564.0,2424128.0
Alabama,Connecticut,2018,1054.0,4887871.0,2274711.0,3572665.0,1521123.0
Alaska,Connecticut,2018,8.0,737438.0,318352.0,3572665.0,1521123.0
Arizona,Connecticut,2018,1204.0,7171646.0,3035902.0,3572665.0,1521123.0
Arkansas,Connecticut,2018,51.0,3013825.0,1380521.0,3572665.0,1521123.0
California,Connecticut,2018,3870.0,39557045.0,14277867.0,3572665.0,1521123.0
Colorado,Connecticut,2018,1105.0,5695564.0,2424128.0,3572665.0,1521123.0
Delaware,Connecticut,2018,1015.0,967171.0,438659.0,3572665.0,1521123.0
Florida,Connecticut,2018,4563.0,21299325.0,9547762.0,3572665.0,1521123.0
Georgia,Connecticut,2018,2606.0,10519475.0,4326266.0,3572665.0,1521123.0
Hawaii,Connecticut,2018,472.0,1420491.0,546261.0,3572665.0,1521123.0
Idaho,Connecticut,2018,0.0,1754208.0,735703.0,3572665.0,1521123.0
Illinois,Connecticut,2018,1513.0,12741080.0,5376176.0,3572665.0,1521123.0
Indiana,Connecticut,2018,237.0,6691878.0,2903576.0,3572665.0,1521123.0
Iowa,Connecticut,2018,86.0,3156145.0,1409568.0,3572665.0,1521123.0
Kansas,Connecticut,2018,79.0,2911510.0,1280553.0,3572665.0,1521123.0
Kentucky,Connecticut,2018,233.0,4468402.0,1995187.0,3572665.0,1521123.0
Louisiana,Connecticut,2018,597.0,4659978.0,2076136.0,3572665.0,1521123.0
Maine,Connecticut,2018,1342.0,1338404.0,746592.0,3572665.0,1521123.0
Maryland,Connecticut,2018,1182.0,6042718.0,2458779.0,3572665.0,1521123.0
Massachusetts,Connecticut,2018,7630.0,6902149.0,2915043.0,3572665.0,1521123.0
Michigan,Connecticut,2018,819.0,9995915.0,4614552.0,3572665.0,1521123.0
Minnesota,Connecticut,2018,106.0,5611179.0,2455637.0,3572665.0,1521123.0
Mississippi,Connecticut,2018,0.0,2986530.0,1332631.0,3572665.0,1521123.0
Missouri,Connecticut,2018,69.0,6126452.0,2806296.0,3572665.0,1521123.0
Montana,Connecticut,2018,35.0,1062305.0,515161.0,3572665.0,1521123.0
Nebraska,Connecticut,2018,0.0,1929268.0,845011.0,3572665.0,1521123.0
Nevada,Connecticut,2018,149.0,3034392.0,1268717.0,3572665.0,1521123.0
New Hampshire,Connecticut,2018,939.0,1356458.0,638112.0,3572665.0,1521123.0
New Jersey,Connecticut,2018,4573.0,8908520.0,3628198.0,3572665.0,1521123.0
New Mexico,Connecticut,2018,0.0,2095428.0,943232.0,3572665.0,1521123.0
New York,Connecticut,2018,27361.0,19542209.0,8363847.0,3572665.0,1521123.0
North Carolina,Connecticut,2018,1145.0,10383620.0,4684962.0,3572665.0,1521123.0
North Dakota,Connecticut,2018,0.0,760077.0,377661.0,3572665.0,1521123.0
Ohio,Connecticut,2018,1410.0,11689442.0,5217617.0,3572665.0,1521123.0
Oklahoma,Connecticut,2018,172.0,3943079.0,1743073.0,3572665.0,1521123.0
Oregon,Connecticut,2018,642.0,4190713.0,1788743.0,3572665.0,1521123.0
Pennsylvania,Connecticut,2018,3446.0,12807060.0,5713136.0,3572665.0,1521123.0
Rhode Island,Connecticut,2018,2136.0,1057315.0,469153.0,3572665.0,1521123.0
South Carolina,Connecticut,2018,1811.0,5084127.0,2318291.0,3572665.0,1521123.0
South Dakota,Connecticut,2018,0.0,882235.0,397506.0,3572665.0,1521123.0
Tennessee,Connecticut,2018,743.0,6770010.0,2992412.0,3572665.0,1521123.0
Texas,Connecticut,2018,4044.0,28701845.0,11101498.0,3572665.0,1521123.0
Utah,Connecticut,2018,1305.0,3161105.0,1108739.0,3572665.0,1521123.0
Vermont,Connecticut,2018,595.0,626299.0,337133.0,3572665.0,1521123.0
Virginia,Connecticut,2018,2294.0,8517685.0,3538985.0,3572665.0,1521123.0
Washington,Connecticut,2018,1062.0,7535591.0,3148084.0,3572665.0,1521123.0
West Virginia,Connecticut,2018,181.0,1805832.0,893742.0,3572665.0,1521123.0
Wisconsin,Connecticut,2018,328.0,5813568.0,2710718.0,3572665.0,1521123.0
Wyoming,Connecticut,2018,0.0,577737.0,278615.0,3572665.0,1521123.0
Alabama,Delaware,2018,39.0,4887871.0,2274711.0,967171.0,438659.0
Alaska,Delaware,2018,0.0,737438.0,318352.0,967171.0,438659.0
Arizona,Delaware,2018,115.0,7171646.0,3035902.0,967171.0,438659.0
Arkansas,Delaware,2018,0.0,3013825.0,1380521.0,967171.0,438659.0
California,Delaware,2018,551.0,39557045.0,14277867.0,967171.0,438659.0
Colorado,Delaware,2018,0.0,5695564.0,2424128.0,967171.0,438659.0
Connecticut,Delaware,2018,487.0,3572665.0,1521123.0,967171.0,438659.0
Florida,Delaware,2018,1122.0,21299325.0,9547762.0,967171.0,438659.0
Georgia,Delaware,2018,118.0,10519475.0,4326266.0,967171.0,438659.0
Hawaii,Delaware,2018,0.0,1420491.0,546261.0,967171.0,438659.0
